occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans,alignment_status,discopy_occurrence_id,discopy_surface,discopy_raw_sense,discopy_top_level,discopy_confidence,category_changed,is_coverage_evidence,is_classification_evidence,sent_start,sent_end,triage
3922,682,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,432,437,,0,,contiguous,5,"Given the goal is to eliminate a Werewolf to win, Mitchell is the most likely target.",432-437,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
3924,683,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,greedy_t0,0,Greedy,with,Contingency,with,57,61,,0,,contiguous,1,"The discussion transcript is highly confusing and filled with role swaps and conflicting claims regarding who holds which role (e.g., Tanner, Troublemaker, Seer).",57-61,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,57,61,NON_CONNECTIVE_LIKELY
3936,685,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,greedy_t0,0,Greedy,with,Contingency,with,233,237,,0,,contiguous,2,"However, Kelsey's shifting claims regarding her roles (Troublemaker, Robber, Tanner) and subsequent denials, coupled with being strongly suspected by other players (especially Brett), make her the primary suspect.",233-237,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,117,121,NON_CONNECTIVE_LIKELY
3945,687,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,greedy_t0,0,Greedy,with,Contingency,with,89,93,,0,,contiguous,1,"The discussion centers heavily on card swapping and who performed the Troublemaker role, with Mike claiming to be the Troublemaker and admitting to switching cards.",89-93,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,89,93,UNCLEAR
3947,687,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,269,274,,0,,contiguous,3,"Given the high level of deception and role manipulation discussed, Mike is the most likely candidate for the Werewolf role, which Team Village needs to eliminate to win.",269-274,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
3971,691,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,greedy_t0,0,Greedy,given,Contingency,Given,245,250,,0,,contiguous,3,"Given the lack of concrete evidence confirming a Werewolf's presence, and the possibility that all Werewolf cards are in the center, it is safer to assume no Werewolf is currently active.",245-250,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
3975,692,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,greedy_t0,0,Greedy,with,Contingency,with,109,113,,0,,contiguous,1,"The discussion transcript focuses heavily on identifying non-Werewolf roles such as the Tanner and the Seer, with players accusing each other of holding these roles.",109-113,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,109,113,UNCLEAR
3980,692,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,greedy_t0,0,Greedy,upon,Temporal,upon,365,369,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, and no Werewolf has been definitively identified or acted upon, I cannot confidently accuse any player of being the Werewolf.",365-369,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,109,113,NON_CONNECTIVE_LIKELY
3984,693,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,greedy_t0,0,Greedy,with,Contingency,with,429,433,,0,,contiguous,3,"To maximize the chances of Team Village winning, we should target the player who appears most suspicious and aligns with the Werewolf narrative.",429-433,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,116,120,NON_CONNECTIVE_LIKELY
3989,694,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,greedy_t0,0,Greedy,with,Contingency,with,291,295,,0,,contiguous,2,"However, Mitchell is repeatedly implicated in deception, specifically regarding switching cards and having an 'unconfirmed story,' which aligns with the behavior of a Werewolf trying to sow distrust.",291-295,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,144,148,NON_CONNECTIVE_LIKELY
3998,696,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,greedy_t0,0,Greedy,given that,Contingency,Given that,191,201,,0,,contiguous,2,"Given that Team Village wins by eliminating a Werewolf, voting for Mitchell is the strongest move based on the available evidence.",191-201,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
4003,697,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,greedy_t0,0,Greedy,with,Contingency,with,158,162,,0,,contiguous,2,"Although the transcript is filled with role swaps and conflicting accusations, this direct statement provides the strongest initial evidence for a Werewolf.",158-162,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,NON_CONNECTIVE_LIKELY
4014,699,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,greedy_t0,0,Greedy,given,Contingency,Given,253,258,,0,,contiguous,3,"Given the goal is to eliminate a Werewolf, Mitchell is the most likely candidate to be the Werewolf, or at least the player making the most definitive claim about the Werewolf's location.",253-258,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4018,700,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,greedy_t0,0,Greedy,with,Contingency,with,143,147,,0,,contiguous,2,"Although the transcript is filled with role swaps and conflicting claims about who is the Tanner or Robber, Justin's self-identification as the Werewolf makes him the primary target for Team Village to eliminate.",143-147,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,NON_CONNECTIVE_LIKELY
4026,701,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,greedy_t0,0,Greedy,given,Contingency,Given,157,162,,0,,contiguous,3,"Given the conflicting claims about who holds which role, the most direct interpretation of the final consensus is that the Werewolf threat has been eliminated.",157-162,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4036,703,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,greedy_t0,0,Greedy,with,Contingency,with,174,178,,0,,contiguous,2,"However, Mitchell explicitly claims he swapped roles with a Werewolf and is actively trying to cast suspicion on others.",174-178,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,53,57,NON_CONNECTIVE_LIKELY
4038,703,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,greedy_t0,0,Greedy,given,Contingency,Given,242,247,,0,,contiguous,3,"Given the goal is to eliminate a Werewolf, Mitchell is the most suspicious player and the most likely candidate to be attempting to manipulate the vote.",242-247,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4053,706,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,greedy_t0,0,Greedy,with,Contingency,with,40,44,,0,,contiguous,1,"The discussion is highly contradictory, with both Pete and Brett claiming to be the Werewolf, and numerous accusations of lying are exchanged.",40-44,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,40,44,CLAUSE_INITIAL_PLAUSIBLE
4062,707,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,greedy_t0,0,Greedy,given,Contingency,Given,216,221,,0,,contiguous,3,"Given the limited information, I will target one of the players Pete accused, Brett, as he was involved in several role changes and accusations throughout the discussion.",216-221,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4116,717,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,greedy_t0,0,Greedy,despite,Comparison,despite,312,319,,0,,contiguous,3,"Mitchell's direct claim makes him the primary suspect for the Werewolf role, despite the high level of confusion during the voting phase.",312-319,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,77,84,UNCLEAR
4118,718,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,greedy_t0,0,Greedy,with,Contingency,with,160,164,,0,,contiguous,2,"The transcript is filled with role swaps and accusations, which increases the likelihood that one of the players is indeed the Werewolf.",160-164,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,25,29,NON_CONNECTIVE_LIKELY
4130,720,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,greedy_t0,0,Greedy,with,Contingency,with,343,347,,0,,contiguous,3,"Since Team Village needs to eliminate a Werewolf to win, voting Paul aligns with the current collective belief and maximizes the chance of success.",343-347,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,76,80,NON_CONNECTIVE_LIKELY
4133,721,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,greedy_t0,0,Greedy,with,Contingency,with,82,86,,0,,contiguous,1,"The discussion heavily centers around role swapping and identifying the Werewolf, with James explicitly claiming he was a werewolf.",82-86,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,82,86,UNCLEAR
4141,723,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,greedy_t0,0,Greedy,with,Contingency,with,64,68,,0,,contiguous,1,"The discussion strongly suggests that Caitlynn is the Werewolf, with Mitchell explicitly stating this belief and linking it to her taking a role after looking at the center cards.",64-68,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,64,68,UNCLEAR
4152,724,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game3,greedy_t0,0,Greedy,given,Contingency,Given,252,257,,0,,contiguous,3,"Given the objective is to eliminate a Werewolf to win, Mitchell is the strongest suspect based on the internal conflict presented in the transcript.",252-257,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4154,725,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,greedy_t0,0,Greedy,with,Contingency,with,57,61,,0,,contiguous,1,"The discussion transcript is highly confusing and filled with conflicting claims about who holds which role, making definitive identification of the Werewolf impossible.",57-61,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,57,61,NON_CONNECTIVE_LIKELY
4159,726,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,greedy_t0,0,Greedy,with,Contingency,with,57,61,,0,,contiguous,1,"The discussion transcript is highly confusing and filled with conflicting claims regarding player roles, particularly Mitchell's identity.",57-61,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,57,61,NON_CONNECTIVE_LIKELY
4160,726,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,greedy_t0,0,Greedy,particularly,Expansion,particularly,105,117,,0,,contiguous,1,"The discussion transcript is highly confusing and filled with conflicting claims regarding player roles, particularly Mitchell's identity.",105-117,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,105,117,NON_CONNECTIVE_LIKELY
4179,729,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,greedy_t0,0,Greedy,with,Contingency,with,251,255,,0,,contiguous,3,"Although the transcript is filled with role swaps and deception, Mike's direct claim provides the clearest indication of a Werewolf presence.",251-255,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,NON_CONNECTIVE_LIKELY
4181,730,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,greedy_t0,0,Greedy,particularly,Expansion,particularly,56,68,,0,,contiguous,1,"The discussion centers around the uncertainty of roles, particularly the Werewolf presence.",56-68,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,56,68,NON_CONNECTIVE_LIKELY
4188,730,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,greedy_t0,0,Greedy,with,Contingency,with,588,592,,0,,contiguous,4,"Since there is no concrete evidence pointing to a specific player as the Werewolf, and the conflicting information makes it impossible to definitively identify one, the safest choice is to assume no Werewolf is present, aligning with the winning condition where Team Village wins if no Werewolf is present.",588-592,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,229,233,NON_CONNECTIVE_LIKELY
4191,731,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,greedy_t0,0,Greedy,given,Contingency,Given,127,132,,0,,contiguous,2,"Given the high level of role swapping and conflicting accusations regarding who robbed whom, Mitchell remains the most suspicious player.",127-132,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4195,732,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,greedy_t0,0,Greedy,particularly,Expansion,particularly,65,77,,0,,contiguous,1,"The discussion centers heavily on role swapping and accusations, particularly involving Mike and Mitchell.",65-77,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,65,77,NON_CONNECTIVE_LIKELY
4210,735,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,greedy_t0,0,Greedy,with,Contingency,with,25,29,,0,,contiguous,1,The transcript concludes with Mitchell and James explicitly stating that Justin is the Werewolf.,25-29,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,25,29,NON_CONNECTIVE_LIKELY
4219,736,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,greedy_t0,0,Greedy,given,Contingency,Given,293,298,,0,,contiguous,5,"Given the high level of accusation and self-identification, Mitchell is the primary target.",293-298,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4226,738,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,greedy_t0,0,Greedy,particularly,Expansion,particularly,110,122,,0,,contiguous,1,"The discussion revolves heavily around card swapping and role identification, leading to several accusations, particularly from Mike, who claims Caitlynn and Alana are Werewolves.",110-122,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,110,122,NON_CONNECTIVE_LIKELY
4240,740,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,greedy_t0,0,Greedy,particularly,Expansion,particularly,103,115,,0,,contiguous,1,"The discussion primarily revolves around role swapping and uncertainty regarding who holds which role, particularly the Insomniac and the Seer.",103-115,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,103,115,NON_CONNECTIVE_LIKELY
4247,740,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,greedy_t0,0,Greedy,given,Contingency,given,313,318,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the high level of ambiguity, it is safest to assume no Werewolf is currently active.",313-318,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,71,76,CLAUSE_INITIAL_PLAUSIBLE
4270,744,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,greedy_t0,0,Greedy,given that,Contingency,Given that,151,161,,0,,contiguous,2,"Given that Team Village wins by eliminating a Werewolf, voting out Mitchell is the most strategic move to secure victory.",151-161,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
4275,745,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,greedy_t0,0,Greedy,with,Contingency,with,310,314,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, targeting the player with the strongest initial claim of being the Werewolf is the most logical move to maximize the chances of victory.",310-314,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,72,76,NON_CONNECTIVE_LIKELY
4285,747,Gemma 4 2B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,greedy_t0,0,Greedy,with,Contingency,with,170,174,,0,,contiguous,2,"Although the transcript is filled with role confusion and accusations, Mitchell's role is heavily implicated in the discussion, making him the primary target for elimination.",170-174,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,NON_CONNECTIVE_LIKELY
4292,749,Gemma 4 2B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,greedy_t0,0,Greedy,given,Contingency,Given,227,232,,0,,contiguous,3,"Given the goal is to eliminate a Werewolf to win, voting for Tyler is the most logical move to eliminate a potential Werewolf, especially since the Seer role is often used to point out threats.",227-232,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4301,751,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,greedy_t0,0,Greedy,with,Contingency,with,51,55,,0,,contiguous,1,"The discussion centers heavily on Paul's identity, with multiple players suggesting he is either a Werewolf or a Tanner.",51-55,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,51,55,UNCLEAR
4311,753,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,greedy_t0,0,Greedy,with,Contingency,with,119,123,,0,,contiguous,1,"The discussion transcript indicates a high degree of confusion and conflicting claims regarding the Werewolf identity, with both Paul and Mitchell claiming to be the Werewolf.",119-123,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,119,123,UNCLEAR
4318,754,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,greedy_t0,0,Greedy,with,Contingency,with,46,50,,0,,contiguous,1,"The discussion is highly confusing and filled with meta-commentary about roles and swaps, making it impossible to definitively identify a Werewolf.",46-50,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,46,50,NON_CONNECTIVE_LIKELY
4327,755,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,greedy_t0,0,Greedy,given,Contingency,Given,190,195,,0,,contiguous,2,"Given the objective is to eliminate a Werewolf, targeting the player who self-identifies as such is the most direct path to victory for Team Village.",190-195,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
4341,757,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,greedy_t0,0,Greedy,with,Contingency,with,176,180,,0,,contiguous,2,"Although the transcript is filled with role swaps and conflicting claims, the collective suspicion points toward her being the Werewolf.",176-180,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,NON_CONNECTIVE_LIKELY
4352,761,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,greedy_t0,0,Greedy,with,Contingency,with,60,64,,0,,contiguous,1,"The discussion centers heavily on identifying the Werewolf, with Justin and Mike being the primary suspects.",60-64,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,60,64,UNCLEAR
4355,761,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,greedy_t0,0,Greedy,despite,Comparison,despite,216,223,,0,,contiguous,2,"Mike explicitly claimed he was the Werewolf at the beginning of the game, and the uncertainty remains high despite role swaps.",216-223,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,107,114,NON_CONNECTIVE_LIKELY
4358,761,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,greedy_t0,0,Greedy,with,Contingency,with,315,319,,0,,contiguous,3,"Since Team Village needs to eliminate a Werewolf to win, voting for the player with the strongest initial claim is the most logical move to attempt to secure a win.",315-319,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,79,83,NON_CONNECTIVE_LIKELY
4360,762,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,greedy_t0,0,Greedy,with,Contingency,with,66,70,,0,,contiguous,1,"The discussion heavily focuses on identifying Paul as the Tanner, with multiple players expressing strong suspicion that he is not the Werewolf.",66-70,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,66,70,UNCLEAR
