occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans
2035,353,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,since,Contingency,Since,264,269,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Justin is the necessary action to secure victory for Team Village.",264-269
2036,353,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,for,Contingency,for,322,325,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Justin is the necessary action to secure victory for Team Village.",322-325
2037,353,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,for,Contingency,for,375,378,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Justin is the necessary action to secure victory for Team Village.",375-378
2038,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,and,Expansion,and,43,46,,0,,contiguous,1,"The transcript shows intense role swapping and accusations, making definitive identification challenging.",43-46
2039,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,however,Comparison,However,106,113,,0,,contiguous,2,"However, Mitchell explicitly states he is a werewolf with 100% certainty, and James also admits to being a werewolf.",106-113
2040,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,with,Contingency,with,159,163,,0,,contiguous,2,"However, Mitchell explicitly states he is a werewolf with 100% certainty, and James also admits to being a werewolf.",159-163
2041,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,and,Expansion,and,180,183,,0,,contiguous,2,"However, Mitchell explicitly states he is a werewolf with 100% certainty, and James also admits to being a werewolf.",180-183
2042,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,also,Expansion,also,190,194,,0,,contiguous,2,"However, Mitchell explicitly states he is a werewolf with 100% certainty, and James also admits to being a werewolf.",190-194
2043,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,given,Contingency,Given,223,228,,0,,contiguous,3,"Given the requirement to eliminate a Werewolf to win, Mitchell is the most obvious target.",223-228
2044,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,for,Contingency,for,321,324,,0,,contiguous,4,Voting for him maximizes the chance of eliminating a Werewolf and securing a victory for Team Village.,321-324
2045,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,and,Expansion,and,376,379,,0,,contiguous,4,Voting for him maximizes the chance of eliminating a Werewolf and securing a victory for Team Village.,376-379
2046,354,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,for,Contingency,for,399,402,,0,,contiguous,4,Voting for him maximizes the chance of eliminating a Werewolf and securing a victory for Team Village.,399-402
2047,355,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_2,2,Stochastic,and,Expansion,and,39,42,,0,,contiguous,1,"The discussion indicates that Mitchell and Mike are highly confident that two players are Werewolves, suggesting they have successfully identified targets.",39-42
2048,355,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_2,2,Stochastic,since,Contingency,Since,156,161,,0,,contiguous,2,"Since Team Village wins by eliminating a Werewolf, voting for one of these highly suspected players maximizes the chances of achieving the objective.",156-161
2049,355,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_2,2,Stochastic,for one,Expansion,for one,214,221,,0,,contiguous,2,"Since Team Village wins by eliminating a Werewolf, voting for one of these highly suspected players maximizes the chances of achieving the objective.",214-221
2050,355,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_2,2,Stochastic,and,Expansion,and,315,318,,0,,contiguous,3,"Mitchell and Mike are aligned on this belief, making them the primary targets for the vote.",315-318
2051,355,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_2,2,Stochastic,for,Contingency,for,384,387,,0,,contiguous,3,"Mitchell and Mike are aligned on this belief, making them the primary targets for the vote.",384-387
2052,356,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_2,2,Stochastic,and,Expansion,and,50,53,,0,,contiguous,1,"The discussion transcript shows intense suspicion and conflicting claims regarding roles, specifically involving the Werewolf and Seer cards.",50-53
2053,356,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_2,2,Stochastic,specifically,Expansion,specifically,90,102,,0,,contiguous,1,"The discussion transcript shows intense suspicion and conflicting claims regarding roles, specifically involving the Werewolf and Seer cards.",90-102
2054,356,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_2,2,Stochastic,and,Expansion,and,126,129,,0,,contiguous,1,"The discussion transcript shows intense suspicion and conflicting claims regarding roles, specifically involving the Werewolf and Seer cards.",126-129
2055,356,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_2,2,Stochastic,or,Expansion,or,331,333,,0,,contiguous,3,"Mike was aggressively accusing Caitlynn of being the Werewolf, which could be a misdirection or an attempt to divert suspicion.",331-333
2056,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,and,Expansion,and,65,68,,0,,contiguous,1,"The discussion centers heavily on Mitchell's suspicious behavior and role confusion, suggesting he might be either a Tanner or a Werewolf.",65-68
2057,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,either or,Expansion,either ... or,108,126,either ... or,2,"The discussion centers heavily on Mitchell's suspicious behavior and role confusion, suggesting he might be either a Tanner or a Werewolf.",discontinuous,1,"The discussion centers heavily on Mitchell's suspicious behavior and role confusion, suggesting he might be either a Tanner or a Werewolf.",108-114;124-126
2058,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,while,Comparison,While,139,144,,0,,contiguous,2,"While there is no definitive proof, Mitchell is the primary target of suspicion, and voting for him is the only way Team Village can eliminate a Werewolf.",139-144
2059,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,and,Expansion,and,220,223,,0,,contiguous,2,"While there is no definitive proof, Mitchell is the primary target of suspicion, and voting for him is the only way Team Village can eliminate a Werewolf.",220-223
2060,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,for,Contingency,for,231,234,,0,,contiguous,2,"While there is no definitive proof, Mitchell is the primary target of suspicion, and voting for him is the only way Team Village can eliminate a Werewolf.",231-234
2061,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,given,Contingency,Given,294,299,,0,,contiguous,3,"Given the pressure and the need to make a decisive move, I will vote for Mitchell, hoping he is the Werewolf.",294-299
2062,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,and,Expansion,and,313,316,,0,,contiguous,3,"Given the pressure and the need to make a decisive move, I will vote for Mitchell, hoping he is the Werewolf.",313-316
2063,357,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,for,Contingency,for,363,366,,0,,contiguous,3,"Given the pressure and the need to make a decisive move, I will vote for Mitchell, hoping he is the Werewolf.",363-366
2064,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,and,Expansion,and,160,163,,0,,contiguous,2,"Players are primarily debating role swaps and uncertainty regarding roles like Insomniac and Seer, making it impossible to confirm the presence of a Werewolf.",160-163
2065,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,and,Expansion,and,207,210,,0,,contiguous,2,"Players are primarily debating role swaps and uncertainty regarding roles like Insomniac and Seer, making it impossible to confirm the presence of a Werewolf.",207-210
2066,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,since,Contingency,Since,277,282,,0,,contiguous,3,"Since Team Village wins if no Werewolves are present and no one dies, and there is no concrete accusation or identification, I must conclude that no Werewolf is currently confirmed.",277-282
2067,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,if,Contingency,if,301,303,,0,,contiguous,3,"Since Team Village wins if no Werewolves are present and no one dies, and there is no concrete accusation or identification, I must conclude that no Werewolf is currently confirmed.",301-303
2068,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,and,Expansion,and,330,333,,0,,contiguous,3,"Since Team Village wins if no Werewolves are present and no one dies, and there is no concrete accusation or identification, I must conclude that no Werewolf is currently confirmed.",330-333
2069,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,and,Expansion,and,347,350,,0,,contiguous,3,"Since Team Village wins if no Werewolves are present and no one dies, and there is no concrete accusation or identification, I must conclude that no Werewolf is currently confirmed.",347-350
2070,358,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,2,Stochastic,or,Expansion,or,383,385,,0,,contiguous,3,"Since Team Village wins if no Werewolves are present and no one dies, and there is no concrete accusation or identification, I must conclude that no Werewolf is currently confirmed.",383-385
2071,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,with,Contingency,with,48,52,,0,,contiguous,1,"The discussion heavily focuses on Shane's role, with Eric accusing him of being the Werewolf and Shane admitting to having switched cards with Eric (the Robber role).",48-52
2072,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,and,Expansion,and,93,96,,0,,contiguous,1,"The discussion heavily focuses on Shane's role, with Eric accusing him of being the Werewolf and Shane admitting to having switched cards with Eric (the Robber role).",93-96
2073,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,with,Contingency,with,138,142,,0,,contiguous,1,"The discussion heavily focuses on Shane's role, with Eric accusing him of being the Werewolf and Shane admitting to having switched cards with Eric (the Robber role).",138-142
2074,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,and,Expansion,and,173,176,,0,,contiguous,2,"Aaron and Calvin subsequently agree that Shane should be killed, suggesting he is the Werewolf.",173-176
2075,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,given,Contingency,Given,263,268,,0,,contiguous,3,"Given the objective is to eliminate a Werewolf to secure a Team Village win, Shane is the primary target based on the collective suspicion and self-confession.",263-268
2076,359,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,and,Expansion,and,402,405,,0,,contiguous,3,"Given the objective is to eliminate a Werewolf to secure a Team Village win, Shane is the primary target based on the collective suspicion and self-confession.",402-405
2077,360,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,2,Stochastic,and,Expansion,and,64,67,,0,,contiguous,1,The discussion in the final moments strongly suggests that Paul and Mike are the suspected Werewolves.,64-67
2078,360,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,2,Stochastic,and,Expansion,and,180,183,,0,,contiguous,3,"I think he's our best bet,' and Eric agrees that 'it's you two.'",180-183
2079,360,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,2,Stochastic,since,Contingency,Since,217,222,,0,,contiguous,4,"Since Team Village wins by eliminating a Werewolf, targeting one of these players is the most logical move based on the gathered accusations.",217-222
2080,361,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,and,Expansion,and,62,65,,0,,contiguous,1,"Mike explicitly stated that the center card was the Werewolf, and Eric confirmed that the center card was the Werewolf and the other card was the Villager.",62-65
2081,361,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,and,Expansion,and,119,122,,0,,contiguous,1,"Mike explicitly stated that the center card was the Werewolf, and Eric confirmed that the center card was the Werewolf and the other card was the Villager.",119-122
2082,361,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,and,Expansion,and,209,212,,0,,contiguous,2,"The discussion revolved around confirming card swaps and identities, leading to the conclusion that Mike holds the Werewolf role.",209-212
2083,361,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,and,Expansion,and,332,335,,0,,contiguous,3,"To achieve the goal of eliminating a Werewolf and winning for Team Village, Mike is the clear target.",332-335
2084,361,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,for,Contingency,for,344,347,,0,,contiguous,3,"To achieve the goal of eliminating a Werewolf and winning for Team Village, Mike is the clear target.",344-347
2085,362,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,2,Stochastic,and,Expansion,and,90,93,,0,,contiguous,2,"Multiple players, including Paul and Eric, explicitly state that Mitchell is a Werewolf.",90-93
2086,362,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,2,Stochastic,furthermore,Expansion,Furthermore,146,157,,0,,contiguous,3,"Furthermore, Mitchell himself implicates Justin as the Werewolf and identifies Paul as the Tanner, creating a complex scenario that points toward Mitchell being the target.",146-157
2087,362,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,2,Stochastic,as,Temporal,as,194,196,,0,,contiguous,3,"Furthermore, Mitchell himself implicates Justin as the Werewolf and identifies Paul as the Tanner, creating a complex scenario that points toward Mitchell being the target.",194-196
2088,362,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,2,Stochastic,and,Expansion,and,210,213,,0,,contiguous,3,"Furthermore, Mitchell himself implicates Justin as the Werewolf and identifies Paul as the Tanner, creating a complex scenario that points toward Mitchell being the target.",210-213
2089,362,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,2,Stochastic,as,Temporal,as,230,232,,0,,contiguous,3,"Furthermore, Mitchell himself implicates Justin as the Werewolf and identifies Paul as the Tanner, creating a complex scenario that points toward Mitchell being the target.",230-232
