occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type,aligned_to_dimlex,alignment_status
3072,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,601,3,Voting for Daniel maximizes the chance of eliminating a Werewolf and securing a win for Team Village.,and,and,394-397,394,397,1,False,False,NoSense,,0.9998468160629272,Explicit,True,ALIGNED
3073,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,601,3,Voting for Daniel maximizes the chance of eliminating a Werewolf and securing a win for Team Village.,for,for,413-416,413,416,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3074,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,1,"The transcript primarily details role swaps and the identification of several Team Village roles (Drunk, Insomniac, Robber, Doppelganger).",and,and,44-47,44,47,1,False,False,NoSense,,0.9999897480010986,Explicit,True,ALIGNED
3075,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,2,There is no direct evidence or accusation pointing toward a Werewolf role being held by any player.,or,or,167-169,167,169,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3076,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,3,"Since Team Village wins if no Werewolf is present and no one dies, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is currently active.",since,Since,239-244,239,244,1,False,True,Contingency.Cause,Contingency,0.9922820925712584,Explicit,True,ALIGNED
3077,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,3,"Since Team Village wins if no Werewolf is present and no one dies, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is currently active.",if,if,263-265,263,265,1,False,True,Contingency.Condition,Contingency,0.9924368262290956,Explicit,True,ALIGNED
3078,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,3,"Since Team Village wins if no Werewolf is present and no one dies, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is currently active.",and,and,289-292,289,292,1,False,True,Expansion.Conjunction,Expansion,0.9995348453521729,Explicit,True,ALIGNED
3079,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,greedy_t0,0,Greedy,602,3,"Since Team Village wins if no Werewolf is present and no one dies, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is currently active.",and,and,306-309,306,309,1,False,True,Expansion.Conjunction,Expansion,0.8842030167579651,Explicit,True,ALIGNED
3080,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,1,"The provided transcript is extremely sparse and speculative, containing only brief mentions of potential roles like Villager and Tanner, and vague guesses about the Werewolf.",and,and,44-47,44,47,1,False,False,NoSense,,0.9999991655349731,Explicit,True,ALIGNED
3081,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,1,"The provided transcript is extremely sparse and speculative, containing only brief mentions of potential roles like Villager and Tanner, and vague guesses about the Werewolf.",and,and,125-128,125,128,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3082,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,1,"The provided transcript is extremely sparse and speculative, containing only brief mentions of potential roles like Villager and Tanner, and vague guesses about the Werewolf.",and,and,137-140,137,140,1,False,False,NoSense,,0.9999784231185912,Explicit,True,ALIGNED
3083,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,2,There is no concrete evidence or strong accusation that allows me to confidently identify a Werewolf.,or,or,205-207,205,207,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3084,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,3,"Since Team Village wins if no Werewolf is present, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is present.",since,Since,277-282,277,282,1,False,True,Contingency.Cause,Contingency,0.9893088340759276,Explicit,True,ALIGNED
3085,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,3,"Since Team Village wins if no Werewolf is present, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is present.",if,if,301-303,301,303,1,False,True,Contingency.Condition,Contingency,0.9916375279426576,Explicit,True,ALIGNED
3086,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,603,3,"Since Team Village wins if no Werewolf is present, and I cannot confirm the presence of a Werewolf, the safest strategy is to assume no Werewolf is present.",and,and,328-331,328,331,1,False,True,Expansion.Conjunction,Expansion,0.9117740988731384,Explicit,True,ALIGNED
3087,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,1,"The discussion primarily revolves around identifying the Tanner and Villager roles, with players speculating about deception and double plays.",and,and,64-67,64,67,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
3088,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,1,"The discussion primarily revolves around identifying the Tanner and Villager roles, with players speculating about deception and double plays.",and,and,125-128,125,128,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
3089,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,2,There is no concrete evidence or accusation pointing toward a Werewolf performing night actions or being identified as such.,or,or,173-175,173,175,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3090,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,2,There is no concrete evidence or accusation pointing toward a Werewolf performing night actions or being identified as such.,or,or,239-241,239,241,1,False,False,NoSense,,0.9999903440475464,Explicit,True,ALIGNED
3091,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,2,There is no concrete evidence or accusation pointing toward a Werewolf performing night actions or being identified as such.,as,as,259-261,259,261,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
3092,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,604,3,"Since I lack sufficient information to confirm the presence of a Werewolf, I must conclude that I cannot confidently identify one.",since,Since,268-273,268,273,1,False,True,Contingency.Cause,Contingency,0.996460735797882,Explicit,True,ALIGNED
3093,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,605,1,"The discussion primarily revolves around role confusion, specifically Masons and the Troublemaker, and Drunk mechanics.",specifically,specifically,57-69,57,69,1,False,False,NoSense,,0.9992133378982544,Explicit,True,ALIGNED
3094,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,605,1,"The discussion primarily revolves around role confusion, specifically Masons and the Troublemaker, and Drunk mechanics.",and,and,77-80,77,80,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3095,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,605,1,"The discussion primarily revolves around role confusion, specifically Masons and the Troublemaker, and Drunk mechanics.",and,and,99-102,99,102,1,False,False,NoSense,,0.9999932050704956,Explicit,True,ALIGNED
3096,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,605,2,There is no concrete evidence or action taken during the Night phase that points to a Werewolf.,or,or,150-152,150,152,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3097,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,605,3,"Since the transcript provides no reliable information to identify a Werewolf, I cannot confidently vote out a player.",since,Since,216-221,216,221,1,False,True,Contingency.Cause,Contingency,0.999148964881897,Explicit,True,ALIGNED
3098,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,1,"Kevin explicitly claimed to be the Werewolf and Minion, and the Announcer confirmed these roles were present.",and,and,44-47,44,47,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3099,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,1,"Kevin explicitly claimed to be the Werewolf and Minion, and the Announcer confirmed these roles were present.",and,and,56-59,56,59,1,False,True,Expansion.Conjunction,Expansion,0.960233747959137,Explicit,True,ALIGNED
3100,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,2,"Since Team Village wins by eliminating a Werewolf, Kevin is the primary suspect and the logical target for elimination.",since,Since,110-115,110,115,1,False,True,Contingency.Cause,Contingency,0.834359347820282,Explicit,True,ALIGNED
3101,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,2,"Since Team Village wins by eliminating a Werewolf, Kevin is the primary suspect and the logical target for elimination.",and,and,190-193,190,193,1,False,False,NoSense,,0.9999899864196776,Explicit,True,ALIGNED
3102,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,2,"Since Team Village wins by eliminating a Werewolf, Kevin is the primary suspect and the logical target for elimination.",for,for,213-216,213,216,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3103,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,3,"Although the transcript is confusing due to role swaps, his direct claim provides the strongest evidence for targeting a member of Team Werewolf.",although,Although,230-238,230,238,1,False,True,Comparison.Contrast,Comparison,0.4744804799556732,Explicit,True,ALIGNED
3104,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,606,3,"Although the transcript is confusing due to role swaps, his direct claim provides the strongest evidence for targeting a member of Team Werewolf.",for,for,335-338,335,338,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
3105,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,607,1,"The discussion in the transcript indicates significant confusion regarding roles and suspicions, culminating in a tie vote where no one is eliminated.",and,and,81-84,81,84,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
3106,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,607,2,"According to the game rules, if there is no clear Werewolf and all Werewolf cards are in the center, Team Village wins.",if,if,180-182,180,182,1,False,True,Contingency.Condition,Contingency,0.982249915599823,Explicit,True,ALIGNED
3107,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,607,2,"According to the game rules, if there is no clear Werewolf and all Werewolf cards are in the center, Team Village wins.",and,and,210-213,210,213,1,False,True,Expansion.Conjunction,Expansion,0.9963831901550292,Explicit,True,ALIGNED
3108,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,607,3,"Since the voting resulted in a tie, it is highly probable that the Werewolf is in the center, fulfilling the condition for Team Village to win without eliminating anyone.",since,Since,271-276,271,276,1,False,True,Contingency.Cause,Contingency,0.9969717264175416,Explicit,True,ALIGNED
3109,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,607,3,"Since the voting resulted in a tie, it is highly probable that the Werewolf is in the center, fulfilling the condition for Team Village to win without eliminating anyone.",for,for,390-393,390,393,1,False,False,NoSense,,0.999980926513672,Explicit,True,ALIGNED
3110,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,608,1,"The discussion primarily revolves around role swapping (Doppelganger, Robber, Troublemaker, Drunk) and uncertainty regarding current roles.",and,and,99-102,99,102,1,False,False,NoSense,,0.999967098236084,Explicit,True,ALIGNED
3111,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,608,2,There is no explicit evidence or accusation pointing toward a Werewolf's actions or identity.,or,or,170-172,170,172,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3112,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,608,2,There is no explicit evidence or accusation pointing toward a Werewolf's actions or identity.,or,or,221-223,221,223,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3113,Gemma 4 2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,62c4bc58-3776-4791-ac30-4c9ca5619503,greedy_t0,0,Greedy,608,3,"Since I have no information confirming the presence of a Werewolf, I cannot make an informed accusation.",since,Since,234-239,234,239,1,False,True,Contingency.Cause,Contingency,0.9989485144615172,Explicit,True,ALIGNED
3114,Gemma 4 2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,greedy_t0,0,Greedy,609,1,"Jack repeatedly claimed to have been the Werewolf and later confirmed he started with that role, despite the confusion caused by multiple card swaps during the game.",and,and,50-53,50,53,1,False,False,NoSense,,0.9961456060409546,Explicit,True,ALIGNED
3115,Gemma 4 2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,greedy_t0,0,Greedy,609,1,"Jack repeatedly claimed to have been the Werewolf and later confirmed he started with that role, despite the confusion caused by multiple card swaps during the game.",later,later,54-59,54,59,1,False,True,Temporal.Asynchronous,Temporal,0.998996913433075,Explicit,True,ALIGNED
3116,Gemma 4 2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,greedy_t0,0,Greedy,609,2,"While the transcript is highly convoluted, Jack's direct admission makes him the primary suspect for the Werewolf card.",while,While,166-171,166,171,1,False,True,Comparison.Contrast,Comparison,0.6577794551849365,Explicit,True,ALIGNED
3117,Gemma 4 2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,greedy_t0,0,Greedy,609,2,"While the transcript is highly convoluted, Jack's direct admission makes him the primary suspect for the Werewolf card.",for,for,263-266,263,266,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3118,Gemma 4 2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,greedy_t0,0,Greedy,609,3,Eliminating him is the best chance for Team Village to win.,for,for,321-324,321,324,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
3119,Gemma 4 2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,greedy_t0,0,Greedy,610,1,"James explicitly stated he was a Werewolf and suggested that Elliot switched with him, making Elliot the Werewolf.",and,and,42-45,42,45,1,False,False,NoSense,,0.9966243505477904,Explicit,True,ALIGNED
3120,Gemma 4 2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,greedy_t0,0,Greedy,610,2,"Although this is a claim, it is the strongest indicator of a Werewolf role in the discussion.",although,Although,115-123,115,123,1,False,True,Comparison.Contrast,Comparison,0.6071267127990723,Explicit,True,ALIGNED
3121,Gemma 4 2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,greedy_t0,0,Greedy,610,3,"Since Team Village wins by eliminating a Werewolf, voting for Elliot is the most direct path to victory based on the current information.",since,Since,209-214,209,214,1,False,True,Contingency.Cause,Contingency,0.9694613814353944,Explicit,True,ALIGNED
3122,Gemma 4 2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,greedy_t0,0,Greedy,610,3,"Since Team Village wins by eliminating a Werewolf, voting for Elliot is the most direct path to victory based on the current information.",for,for,267-270,267,270,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
3123,Gemma 4 2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,greedy_t0,0,Greedy,611,1,"The discussion strongly focuses suspicion on Sukeshi, who is described as quiet and suspicious.",as,as,71-73,71,73,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
