occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans,alignment_status,discopy_occurrence_id,discopy_surface,discopy_raw_sense,discopy_top_level,discopy_confidence,category_changed,is_coverage_evidence,is_classification_evidence
7563,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,specifically,Expansion,specifically,130,142,,0,,contiguous,2,They confirmed having a role swap ([34]) and specifically discussed the possibility of putting a Werewolf card back into the center role pool ([56]).,130-142,ALIGNED_CONNECTIVE,6734.0,specifically,Expansion.Conjunction,Expansion,0.4370072185993194,False,False,False
7564,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,furthermore,Expansion,Furthermore,235,246,,0,,contiguous,3,"Furthermore, Mitchell actively attempted to manipulate the voting process by stating a high probability of being a 'bad dude' ([72]), a tactic often used by Werewolves to deflect suspicion.",235-246,ALIGNED_CONNECTIVE,6735.0,Furthermore,Expansion.Conjunction,Expansion,0.9945034980773926,False,False,False
7565,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,given,Contingency,Given,425,430,,0,,contiguous,4,"Given the evidence of role manipulation and direct involvement with Werewolf cards, Mitchell is the prime target for elimination.",425-430,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
7566,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,and,Expansion,and,465,468,,0,,contiguous,4,"Given the evidence of role manipulation and direct involvement with Werewolf cards, Mitchell is the prime target for elimination.",465-468,CANDIDATE_REJECTED_NOSENSE,6736.0,and,NoSense,,0.9999998807907104,,False,True
7567,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,with,Contingency,with,488,492,,0,,contiguous,4,"Given the evidence of role manipulation and direct involvement with Werewolf cards, Mitchell is the prime target for elimination.",488-492,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
7568,1224,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_3,3,Stochastic,for,Contingency,for,538,541,,0,,contiguous,4,"Given the evidence of role manipulation and direct involvement with Werewolf cards, Mitchell is the prime target for elimination.",538-541,CANDIDATE_REJECTED_NOSENSE,6737.0,for,NoSense,,1.0,,False,True
7569,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,and,Expansion,and,43,46,,0,,contiguous,1,The transcript contains highly conflicting and unverified claims regarding roles and the presence of Werewolves.,43-46,CANDIDATE_REJECTED_NOSENSE,6738.0,and,NoSense,,0.9999451637268066,,False,True
7570,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,and,Expansion,and,81,84,,0,,contiguous,1,The transcript contains highly conflicting and unverified claims regarding roles and the presence of Werewolves.,81-84,CANDIDATE_REJECTED_NOSENSE,6739.0,and,NoSense,,0.999985694885254,,False,True
7571,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,however,Comparison,However,113,120,,0,,contiguous,2,"However, Justin, claiming to be the Minion, explicitly stated that he woke up to no werewolves (39).",113-120,ALIGNED_CONNECTIVE,6740.0,However,Comparison.Contrast,Comparison,0.7853416800498962,False,False,False
7572,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,while,Comparison,While,249,254,,0,,contiguous,4,"While this claim could be a lie, based solely on the public discussion, the most direct path to a Team Village win is accepting the premise that no Werewolves are present, thus fulfilling the condition that 'no player is a Werewolf and no one dies.'",249-254,ALIGNED_CONNECTIVE,6741.0,While,Comparison.Contrast,Comparison,0.6904464960098267,False,False,False
7573,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,thus,Contingency,thus,421,425,,0,,contiguous,4,"While this claim could be a lie, based solely on the public discussion, the most direct path to a Team Village win is accepting the premise that no Werewolves are present, thus fulfilling the condition that 'no player is a Werewolf and no one dies.'",421-425,ALIGNED_CONNECTIVE,6742.0,thus,Contingency.Cause,Contingency,0.984122633934021,False,False,False
7574,1225,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_3,3,Stochastic,and,Expansion,and,481,484,,0,,contiguous,4,"While this claim could be a lie, based solely on the public discussion, the most direct path to a Team Village win is accepting the premise that no Werewolves are present, thus fulfilling the condition that 'no player is a Werewolf and no one dies.'",481-484,ALIGNED_CONNECTIVE,6743.0,and,Expansion.Conjunction,Expansion,0.9740565419197084,False,False,False
7575,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,but,Comparison,but,57,60,,0,,contiguous,1,"The discussion quickly devolved into complex role swaps, but multiple players converged on Justin as the primary suspect.",57-60,ALIGNED_CONNECTIVE,6744.0,but,Comparison.Contrast,Comparison,0.6952458620071411,False,False,False
7576,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,as,Temporal,as,98,100,,0,,contiguous,1,"The discussion quickly devolved into complex role swaps, but multiple players converged on Justin as the primary suspect.",98-100,CANDIDATE_REJECTED_NOSENSE,6745.0,as,NoSense,,0.9999990463256836,,False,True
7577,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,and,Expansion,and,178,181,,0,,contiguous,2,"Mike, claiming to be the Seer, stated he saw a Werewolf and a Troublemaker (121).",178-181,CANDIDATE_REJECTED_NOSENSE,6746.0,and,NoSense,,1.0,,False,True
7578,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,later,Temporal,Later,204,209,,0,,contiguous,3,"Later, both Mike and James directly accused Justin of being the Werewolf (130, 131).",204-209,ALIGNED_CONNECTIVE,6747.0,Later,Temporal.Asynchronous,Temporal,0.9820370078086852,False,False,False
7579,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,and,Expansion,and,221,224,,0,,contiguous,3,"Later, both Mike and James directly accused Justin of being the Werewolf (130, 131).",221-224,CANDIDATE_REJECTED_NOSENSE,6748.0,and,NoSense,,0.9999523162841796,,False,True
7580,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,while,Comparison,While,289,294,,0,,contiguous,4,"While the transcript is chaotic, Justin's repeated involvement in role-swapping accusations and the strong, converging testimony against him makes him the most probable target for elimination to ensure Team Village wins.",289-294,ALIGNED_CONNECTIVE,6749.0,While,Comparison.Contrast,Comparison,0.5716273188591003,False,False,False
7581,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,and,Expansion,and,381,384,,0,,contiguous,4,"While the transcript is chaotic, Justin's repeated involvement in role-swapping accusations and the strong, converging testimony against him makes him the most probable target for elimination to ensure Team Village wins.",381-384,CANDIDATE_REJECTED_NOSENSE,6750.0,and,NoSense,,0.999943733215332,,False,True
7582,1226,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_3,3,Stochastic,for,Contingency,for,465,468,,0,,contiguous,4,"While the transcript is chaotic, Justin's repeated involvement in role-swapping accusations and the strong, converging testimony against him makes him the most probable target for elimination to ensure Team Village wins.",465-468,CANDIDATE_REJECTED_NOSENSE,6751.0,for,NoSense,,1.0,,False,True
7583,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,with,Contingency,with,71,75,,0,,contiguous,1,"Mitchell is the most suspicious player, exhibiting behavior consistent with a Werewolf attempting to stall the game.",71-75,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
7584,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,but,Comparison,but,144,147,,0,,contiguous,2,"They claim to be the Seer, but their statement that 'we still have two werewolves, dude.",144-147,ALIGNED_CONNECTIVE,6752.0,but,Comparison.Contrast,Comparison,0.5670526623725891,False,False,False
7585,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,still,Comparison,still,173,178,,0,,contiguous,2,"They claim to be the Seer, but their statement that 'we still have two werewolves, dude.",173-178,CANDIDATE_REJECTED_NOSENSE,6753.0,still,NoSense,,0.8939625024795532,,False,True
7586,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,while,Comparison,While,390,395,,0,,contiguous,6,"While Justin and Paul are involved in complex role discussions, Mitchell's insistence on the group's safety and the presence of multiple Werewolves makes them the prime target for Team Village.",390-395,ALIGNED_CONNECTIVE,6754.0,While,Comparison.Contrast,Comparison,0.8277171850204468,False,False,False
7587,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,and,Expansion,and,403,406,,0,,contiguous,6,"While Justin and Paul are involved in complex role discussions, Mitchell's insistence on the group's safety and the presence of multiple Werewolves makes them the prime target for Team Village.",403-406,CANDIDATE_REJECTED_NOSENSE,6755.0,and,NoSense,,0.9999916553497314,,False,True
7588,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,and,Expansion,and,498,501,,0,,contiguous,6,"While Justin and Paul are involved in complex role discussions, Mitchell's insistence on the group's safety and the presence of multiple Werewolves makes them the prime target for Team Village.",498-501,CANDIDATE_REJECTED_NOSENSE,6756.0,and,NoSense,,0.9999959468841552,,False,True
7589,1227,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_3,3,Stochastic,for,Contingency,for,566,569,,0,,contiguous,6,"While Justin and Paul are involved in complex role discussions, Mitchell's insistence on the group's safety and the presence of multiple Werewolves makes them the prime target for Team Village.",566-569,CANDIDATE_REJECTED_NOSENSE,6757.0,for,NoSense,,1.0,,False,True
7590,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,as,Temporal,as,38,40,,0,,contiguous,1,"The transcript is highly speculative, as we lack knowledge of the Night phase actions (such as Seer or Robber reveals).",38-40,ALIGNED_CONNECTIVE,6758.0,as,Contingency.Cause,Contingency,0.9595441818237304,True,False,False
7591,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,as,Temporal,as,92,94,,0,,contiguous,1,"The transcript is highly speculative, as we lack knowledge of the Night phase actions (such as Seer or Robber reveals).",92-94,CANDIDATE_REJECTED_NOSENSE,6759.0,as,NoSense,,0.9998557567596436,,False,True
7592,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,or,Expansion,or,100,102,,0,,contiguous,1,"The transcript is highly speculative, as we lack knowledge of the Night phase actions (such as Seer or Robber reveals).",100-102,CANDIDATE_REJECTED_NOSENSE,6760.0,or,NoSense,,0.9999959468841552,,False,True
7593,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,however,Comparison,However,120,127,,0,,contiguous,2,"However, Justin is the most aggressive and inconsistent in his claims, frequently asserting that he was a Werewolf or a Robber.",120-127,ALIGNED_CONNECTIVE,6761.0,However,Comparison.Contrast,Comparison,0.796249270439148,False,False,False
7594,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,and,Expansion,and,159,162,,0,,contiguous,2,"However, Justin is the most aggressive and inconsistent in his claims, frequently asserting that he was a Werewolf or a Robber.",159-162,CANDIDATE_REJECTED_NOSENSE,6762.0,and,NoSense,,1.0,,False,True
7595,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,or,Expansion,or,235,237,,0,,contiguous,2,"However, Justin is the most aggressive and inconsistent in his claims, frequently asserting that he was a Werewolf or a Robber.",235-237,CANDIDATE_REJECTED_NOSENSE,6763.0,or,NoSense,,0.9999998807907104,,False,True
7596,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,and,Expansion,and,282,285,,0,,contiguous,3,"His rapid shifts in role identity and his insistence on past alignments suggest a strong attempt to manipulate the narrative, which is characteristic of a Werewolf trying to deflect suspicion.",282-285,CANDIDATE_REJECTED_NOSENSE,6764.0,and,NoSense,,0.9999721050262452,,False,True
7597,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,given,Contingency,Given,441,446,,0,,contiguous,4,"Given the high level of conflict and accusations, it is safest to target the player who is most actively trying to control the perceived reality of the game.",441-446,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
7598,1228,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_3,3,Stochastic,and,Expansion,and,474,477,,0,,contiguous,4,"Given the high level of conflict and accusations, it is safest to target the player who is most actively trying to control the perceived reality of the game.",474-477,CANDIDATE_REJECTED_NOSENSE,6765.0,and,NoSense,,1.0,,False,True
7599,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,and,Expansion,and,55,58,,0,,contiguous,1,"Paul is the most heavily implicated player, repeatedly and aggressively asserting that he is a Werewolf.",55-58,CANDIDATE_REJECTED_NOSENSE,6766.0,and,NoSense,,0.9999992847442628,,False,True
7600,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,and,Expansion,and,151,154,,0,,contiguous,2,"His defense of his role is highly suspicious, and he consistently attacks Mitchell's credibility, which is a common tactic used by Werewolves to divert suspicion.",151-154,ALIGNED_CONNECTIVE,6767.0,and,Expansion.Conjunction,Expansion,0.9831458926200868,False,False,False
7601,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,while,Comparison,While,268,273,,0,,contiguous,3,"While Mitchell's story is confusing due to role swaps, Mitchell ultimately claims to be the Seer and identifies a Werewolf.",268-273,ALIGNED_CONNECTIVE,6768.0,While,Comparison.Contrast,Comparison,0.7506745457649231,False,False,False
7602,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,ultimately,Temporal,ultimately,332,342,,0,,contiguous,3,"While Mitchell's story is confusing due to role swaps, Mitchell ultimately claims to be the Seer and identifies a Werewolf.",332-342,ALIGNED_CONNECTIVE,6769.0,ultimately,Temporal.Asynchronous,Temporal,0.7183852791786194,False,False,False
7603,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,and,Expansion,and,365,368,,0,,contiguous,3,"While Mitchell's story is confusing due to role swaps, Mitchell ultimately claims to be the Seer and identifies a Werewolf.",365-368,CANDIDATE_REJECTED_NOSENSE,6770.0,and,NoSense,,0.9996589422225952,,False,True
7604,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,given,Contingency,Given,392,397,,0,,contiguous,4,"Given Paul's insistence on his own Werewolf status and his attempts to discredit the Seer's findings, he is the primary target for elimination.",392-397,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
7605,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,and,Expansion,and,443,446,,0,,contiguous,4,"Given Paul's insistence on his own Werewolf status and his attempts to discredit the Seer's findings, he is the primary target for elimination.",443-446,CANDIDATE_REJECTED_NOSENSE,6771.0,and,NoSense,,0.9999923706054688,,False,True
7606,1229,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_3,3,Stochastic,for,Contingency,for,519,522,,0,,contiguous,4,"Given Paul's insistence on his own Werewolf status and his attempts to discredit the Seer's findings, he is the primary target for elimination.",519-522,CANDIDATE_REJECTED_NOSENSE,6772.0,for,NoSense,,1.0,,False,True
7607,1230,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_3,3,Stochastic,specifically,Expansion,specifically,85,97,,0,,contiguous,1,"The public discussion is highly focused on the complex mechanics of the night phase, specifically the actions of the Robber, Troublemaker, and Insomniac.",85-97,CANDIDATE_REJECTED_NOSENSE,6773.0,specifically,NoSense,,0.9991210103034972,,False,True
7608,1230,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_3,3,Stochastic,and,Expansion,and,139,142,,0,,contiguous,1,"The public discussion is highly focused on the complex mechanics of the night phase, specifically the actions of the Robber, Troublemaker, and Insomniac.",139-142,CANDIDATE_REJECTED_NOSENSE,6774.0,and,NoSense,,1.0,,False,True
7609,1230,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_3,3,Stochastic,while,Comparison,While,154,159,,0,,contiguous,2,"While the players are debating their roles and the validity of the card swaps, no player has made a definitive statement identifying themselves or accusing another player of being a Werewolf.",154-159,ALIGNED_CONNECTIVE,6775.0,While,Temporal.Synchrony,Temporal,0.4267967045307159,True,False,False
7610,1230,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_3,3,Stochastic,and,Expansion,and,197,200,,0,,contiguous,2,"While the players are debating their roles and the validity of the card swaps, no player has made a definitive statement identifying themselves or accusing another player of being a Werewolf.",197-200,CANDIDATE_REJECTED_NOSENSE,6776.0,and,NoSense,,0.9999903440475464,,False,True
7611,1230,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_3,3,Stochastic,or,Expansion,or,298,300,,0,,contiguous,2,"While the players are debating their roles and the validity of the card swaps, no player has made a definitive statement identifying themselves or accusing another player of being a Werewolf.",298-300,CANDIDATE_REJECTED_NOSENSE,6777.0,or,NoSense,,0.9991264939308168,,False,True
