occurrence_id,model,run_label,decoding_group,justification_id,sentence_id,form,connective_surface,status,raw_sense,top_level,confidence,dimlex_category,is_discontinuous,sentence_text
11916,Gemma 4 31B,run_3,Stochastic,1983,3,if,if,accepted,Contingency.Condition,Contingency,0.96560138463974,Contingency,False,"James repeatedly claims to be the Robber, which is impossible if Justin is the Robber, and he later pivots to push the vote toward Mitchell."
7050,Gemma 4 4B,run_3,Stochastic,1274,3,if,if,accepted,Contingency.Condition,Contingency,0.9658409953117372,Contingency,False,"While Justin claims to be the Seer and that there are no Werewolves among the players, eliminating Justin fulfills the primary win condition for Team Village if he is indeed a Werewolf."
8677,Gemma 4 31B,run_1,Stochastic,1538,3,if,If,accepted,Contingency.Condition,Contingency,0.9663817286491394,Contingency,False,"If Jacob's information is accurate, at least one Werewolf is not in play; given the other players' claims and the lack of contradictions, it is highly probable that no player currently holds a Werewolf card."
13994,Gemma 4 31B,greedy_t0,Greedy,2263,3,if,If,accepted,Contingency.Condition,Contingency,0.9672824144363404,Contingency,False,"If Justin is the Tanner and the others are village-aligned, no Werewolf is present among the players."
2485,Gemma 4 2B,run_3,Stochastic,488,2,if,if,accepted,Contingency.Condition,Contingency,0.9677969813346864,Contingency,False,"Several players suggest that if Brett is either the Werewolf or a Mason, Team Village will lose."
3747,Gemma 4 2B,greedy_t0,Greedy,730,4,if,if,accepted,Contingency.Condition,Contingency,0.9679392576217652,Contingency,False,"Since there is no concrete evidence pointing to a specific player as the Werewolf, and the conflicting information makes it impossible to definitively identify one, the safest choice is to assume no Werewolf is present, aligning with the winning condition where Team Village wins if no Werewolf is present."
8352,Gemma 4 4B,greedy_t0,Greedy,1486,2,if,if,accepted,Contingency.Condition,Contingency,0.968676745891571,Contingency,False,"According to the rules, Team Village only wins if at least one Werewolf dies."
13620,Gemma 4 31B,greedy_t0,Greedy,2214,2,if,if,accepted,Contingency.Condition,Contingency,0.9710569977760316,Contingency,False,"According to the game rules, the Drunk swaps their card with one from the center without looking at it, meaning Dylan could not possibly know the contents of the center cards if he were the Drunk."
12731,Gemma 4 31B,run_3,Stochastic,2089,3,if,If,accepted,Contingency.Condition,Contingency,0.9713382124900818,Contingency,False,"If both James and Laura are telling the truth, the Werewolf card was moved from Laura to Paul, making Paul the current Werewolf."
3800,Gemma 4 2B,greedy_t0,Greedy,741,2,if,if,accepted,Contingency.Condition,Contingency,0.9733237028121948,Contingency,False,"Eric deduced that if Shane was truthful about swapping cards, Shane would become the Werewolf, and Shane himself later admitted to being the Werewolf and wanting to die."
10013,Gemma 4 31B,run_2,Stochastic,1719,3,if,if,accepted,Contingency.Condition,Contingency,0.973414182662964,Contingency,False,"Both Erin and Brent indicated they were the ones swapped; if the Robber (Brent) and the Werewolf (Erin) were swapped, Brent became the final Werewolf."
12158,Gemma 4 31B,run_3,Stochastic,2013,3,if,if,accepted,Contingency.Condition,Contingency,0.9736135005950928,Contingency,False,"Since the Robber's action occurs before the Troublemaker's, the Robber card could not have been in the center if Caitlynn was the Robber."
2472,Gemma 4 2B,run_3,Stochastic,483,3,if,If,accepted,Contingency.Condition,Contingency,0.9740995168685912,Contingency,False,"If Meghan is indeed the Werewolf, eliminating her ensures Team Village wins."
10685,Gemma 4 31B,run_2,Stochastic,1812,3,if,if,accepted,Contingency.Condition,Contingency,0.9772098660469056,Contingency,False,"Mitchell's claim as the Troublemaker is the only one not verified by others, and his eagerness to be voted out suggests he is either the Werewolf or the Tanner; voting him out is the most likely path to a Village victory if a Werewolf is present."
10173,Gemma 4 31B,run_2,Stochastic,1741,3,if,if,accepted,Contingency.Condition,Contingency,0.9774255156517028,Contingency,False,"In a game where no player is a Werewolf, Team Village wins if no one is voted out."
6037,Gemma 4 4B,run_2,Stochastic,1109,3,if,if,accepted,Contingency.Condition,Contingency,0.9775663018226624,Contingency,False,"Given the objective of Team Village is to eliminate a Werewolf if one is present, Alana is the most strongly identified suspect in the public discussion."
11221,Gemma 4 31B,run_2,Stochastic,1886,3,if,if,accepted,Contingency.Condition,Contingency,0.9781956672668456,Contingency,False,"However, he later insists, 'I'm still robber,' which is impossible if he had successfully stolen another player's card."
3059,Gemma 4 2B,greedy_t0,Greedy,598,3,if,if,accepted,Contingency.Condition,Contingency,0.9787590503692628,Contingency,False,"Following the rule that if no Werewolf is believed to be present, Team Village wins if no one dies, I conclude that no Werewolf is currently active."
9535,Gemma 4 31B,run_1,Stochastic,1656,3,if,if,accepted,Contingency.Condition,Contingency,0.9789021611213684,Contingency,False,"If no player is a werewolf, Team Village wins if no one is voted out."
9923,Gemma 4 31B,run_1,Stochastic,1707,3,if,If,accepted,Contingency.Condition,Contingency,0.9789345860481262,Contingency,False,"If both James and Laura are telling the truth, the Werewolf card was moved from Laura to Paul, making Paul the current Werewolf."
6458,Gemma 4 4B,run_3,Stochastic,1180,2,if,if,accepted,Contingency.Condition,Contingency,0.9791476726531982,Contingency,False,"Jessica, who claims to be the Minion, asserts that the Werewolves are in the middle, which aligns with the win condition for Team Village if no Werewolves are among the players."
978,Gemma 4 2B,run_1,Stochastic,184,3,if,if,accepted,Contingency.Condition,Contingency,0.9805819392204284,Contingency,False,"Since Team Village wins if no Werewolves are present and no one dies, voting for a player based on weak speculation risks losing the game if the Werewolf is innocent."
4611,Gemma 4 4B,run_1,Stochastic,879,2,if,if,accepted,Contingency.Condition,Contingency,0.9812790155410768,Contingency,False,Team Village wins if at least one Werewolf is eliminated.
3164,Gemma 4 2B,greedy_t0,Greedy,619,2,if,if,accepted,Contingency.Condition,Contingency,0.9818506836891174,Contingency,False,"Tyler explicitly states that Justin is the werewolf, and this claim is reinforced by Tyler suggesting that if a switch occurred, Justin would be the only werewolf remaining."
6252,Gemma 4 4B,run_2,Stochastic,1143,4,if,if,accepted,Contingency.Condition,Contingency,0.9820006489753724,Contingency,False,Eliminating him is the best chance to secure a victory if a Werewolf is present.
3106,Gemma 4 2B,greedy_t0,Greedy,607,2,if,if,accepted,Contingency.Condition,Contingency,0.982249915599823,Contingency,False,"According to the game rules, if there is no clear Werewolf and all Werewolf cards are in the center, Team Village wins."
8541,Gemma 4 4B,greedy_t0,Greedy,1517,2,if,if,accepted,Contingency.Condition,Contingency,0.9825558662414552,Contingency,False,Team Village wins if they eliminate a Werewolf.
9167,Gemma 4 31B,run_1,Stochastic,1607,3,if,if,accepted,Contingency.Condition,Contingency,0.982635498046875,Contingency,False,"This leaves Caitlynn as the most likely candidate for the Drunk role; if two werewolf cards were in the center, the Drunk has a 66% chance of swapping into a werewolf."
9534,Gemma 4 31B,run_1,Stochastic,1656,3,if,If,accepted,Contingency.Condition,Contingency,0.9827080368995668,Contingency,False,"If no player is a werewolf, Team Village wins if no one is voted out."
12116,Gemma 4 31B,run_3,Stochastic,2007,4,if,If,accepted,Contingency.Condition,Contingency,0.9828745126724244,Contingency,False,"If Caitlynn is the Tanner, Justin is the most probable Werewolf, and voting him out would secure a win for Team Village."
13282,Gemma 4 31B,greedy_t0,Greedy,2168,3,if,if,accepted,Contingency.Condition,Contingency,0.9832141399383544,Contingency,False,"If these claims are true, no player currently holds a werewolf card, and Team Village wins if no one is voted out."
3060,Gemma 4 2B,greedy_t0,Greedy,598,3,if,if,accepted,Contingency.Condition,Contingency,0.983258843421936,Contingency,False,"Following the rule that if no Werewolf is believed to be present, Team Village wins if no one dies, I conclude that no Werewolf is currently active."
1228,Gemma 4 2B,run_2,Stochastic,233,3,if,if,accepted,Contingency.Condition,Contingency,0.9837456941604614,Contingency,False,"To ensure Team Village wins, we must assume the worst-case scenario where no Werewolf is present, aligning with the winning condition that Team Village wins if no player is a Werewolf and no one dies."
9283,Gemma 4 31B,run_1,Stochastic,1621,3,if,If,accepted,Contingency.Condition,Contingency,0.9839825630187988,Contingency,False,"If a Werewolf is present, Mitchell is the most likely candidate as the other three players' roles are consistent with one another."
13069,Gemma 4 31B,greedy_t0,Greedy,2135,3,if,If,accepted,Contingency.Condition,Contingency,0.9840174317359924,Contingency,False,"If the Werewolf were actually in the center, the Minion would want the village to vote someone out to prevent the 'no one dies' win condition for Team Village."
1248,Gemma 4 2B,run_2,Stochastic,237,1,if,if,accepted,Contingency.Condition,Contingency,0.9841942191123962,Contingency,False,"Tyler claimed his card was Werewolf, and later suggested that Justin might be the only Werewolf remaining if a swap occurred."
10531,Gemma 4 31B,run_2,Stochastic,1791,4,if,if,accepted,Contingency.Condition,Contingency,0.9849224090576172,Contingency,False,"If these claims are true, no player is a werewolf, and Team Village wins if no one is eliminated."
13320,Gemma 4 31B,greedy_t0,Greedy,2173,3,if,if,accepted,Contingency.Condition,Contingency,0.9849224090576172,Contingency,False,"If these claims are true, no player is a werewolf, and Team Village wins if no one is eliminated."
5073,Gemma 4 4B,run_1,Stochastic,951,4,if,if,accepted,Contingency.Condition,Contingency,0.984980285167694,Contingency,False,Voting him out aligns with Team Village's goal of eliminating a Werewolf if one is present.
9454,Gemma 4 31B,run_1,Stochastic,1645,2,if,if,accepted,Contingency.Condition,Contingency,0.9851828217506408,Contingency,False,"If this claim is true, no player is a Werewolf, and Team Village wins if no one is voted out."
13491,Gemma 4 31B,greedy_t0,Greedy,2197,4,if,If,accepted,Contingency.Condition,Contingency,0.9853911399841307,Contingency,False,"If Justin is the Tanner and no Werewolf is present, the Village wins by not voting anyone out."
11473,Gemma 4 31B,run_3,Stochastic,1920,3,if,If,accepted,Contingency.Condition,Contingency,0.9856837391853333,Contingency,False,"If Jacob's information is accurate, the Werewolf is in the center and not held by any player."
1067,Gemma 4 2B,run_2,Stochastic,202,2,if,if,accepted,Contingency.Condition,Contingency,0.9859484434127808,Contingency,False,"Since there is no concrete evidence pointing to a Werewolf, and the game rules state that Team Village wins if no player is a Werewolf and no one dies, I cannot confidently vote out anyone."
10204,Gemma 4 31B,run_2,Stochastic,1744,4,if,if,accepted,Contingency.Condition,Contingency,0.986003577709198,Contingency,False,"If Jessica is the Minion and saw no Werewolves, then all Werewolf cards must be in the center, meaning Team Village wins if no one is voted out."
8219,Gemma 4 4B,greedy_t0,Greedy,1463,4,if,if,accepted,Contingency.Condition,Contingency,0.9862745404243468,Contingency,False,"Since Team Village wins if no player is a Werewolf and no one dies, this scenario provides the clearest path to victory for Team Village."
3301,Gemma 4 2B,greedy_t0,Greedy,645,3,if,if,accepted,Contingency.Condition,Contingency,0.9864470958709716,Contingency,False,"Since Team Village wins if no Werewolves are present, and I cannot confirm the presence of a Werewolf, I must assume the safest outcome."
7,Gemma 4 2B,run_1,Stochastic,1,3,if,if,accepted,Contingency.Condition,Contingency,0.9865972399711608,Contingency,False,"Since I cannot confirm the presence of a Werewolf, and the game rules state that Team Village wins if no Werewolf is present and no one dies, the safest choice is to assume no Werewolf is currently active."
9023,Gemma 4 31B,run_1,Stochastic,1587,2,if,if,accepted,Contingency.Condition,Contingency,0.9868443012237548,Contingency,False,"Furthermore, Mike supports a 'vote left' strategy, which would result in a five-way tie where no one is eliminated, a scenario that guarantees a win for Team Werewolf if a Werewolf is present."
10397,Gemma 4 31B,run_2,Stochastic,1773,4,if,If,accepted,Contingency.Condition,Contingency,0.9870948195457458,Contingency,False,"If a Werewolf is present, Mitchell is the most likely candidate as he is the only unverified player, and Justin's attempt to suggest there are no Werewolves may be a tactic to protect him."
11023,Gemma 4 31B,run_2,Stochastic,1858,4,if,if,accepted,Contingency.Condition,Contingency,0.987126648426056,Contingency,False,"DeAndre claimed to be the Drunk, and since the Drunk swaps their card with one from the center, he is the only player who could have ended the night as a Werewolf if a Werewolf card was in the center."
12263,Gemma 4 31B,run_3,Stochastic,2027,2,if,if,accepted,Contingency.Condition,Contingency,0.987270712852478,Contingency,False,"If this claim is true, no player is a werewolf, and Team Village wins if no one is voted out."
