relation_id,justification_id,model,game_id,run_label,decoding_group,sentence_id,sentence_text,char_spans,start,end,raw_sense,top_level,confidence,provenance,source_form
1053,488,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,run_3,Stochastic,2,"Several players suggest that if Brett is either the Werewolf or a Mason, Team Village will lose.",153-155,153,155,Contingency.Condition,Contingency,0.9677969813346864,standard_discopy,if
1054,488,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,run_3,Stochastic,3,"Since the goal is to eliminate a Werewolf to win, voting Brett is the most direct way to pursue the win condition.",221-226,221,226,Contingency.Cause,Contingency,0.999541401863098,standard_discopy,since
1055,488,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,run_3,Stochastic,4,"While the evidence is circumstantial, the collective suspicion points toward him as the primary threat.",336-341,336,341,Comparison.Contrast,Comparison,0.7551013827323914,standard_discopy,while
1056,489,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,run_3,Stochastic,2,"However, Paul explicitly states, ""I was a werewolf"" (83), and later suggests Mike is another werewolf (105).",147-154,147,154,Comparison.Contrast,Comparison,0.7861270904541016,standard_discopy,however
1057,489,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,run_3,Stochastic,2,"However, Paul explicitly states, ""I was a werewolf"" (83), and later suggests Mike is another werewolf (105).",209-214,209,214,Temporal.Asynchronous,Temporal,0.999141812324524,standard_discopy,later
1058,489,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,run_3,Stochastic,3,"Furthermore, Mike claims to be the Minion (115), which is a Werewolf teammate role.",256-267,256,267,Expansion.Conjunction,Expansion,0.9961366057395936,standard_discopy,furthermore
1059,490,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,run_3,Stochastic,2,"While there is suspicion regarding Mike and Mitchell being Werewolves, the transcript does not provide conclusive evidence that a Werewolf has been identified or eliminated.",184-189,184,189,Comparison.Contrast,Comparison,0.621225893497467,standard_discopy,while
1060,490,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,run_3,Stochastic,3,"Since the goal is to eliminate a Werewolf, and the evidence points toward Alysha being a non-Werewolf role, I cannot confidently confirm the presence of a Werewolf.",358-363,358,363,Contingency.Cause,Contingency,0.9971852898597716,standard_discopy,since
1061,490,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,run_3,Stochastic,3,"Since the goal is to eliminate a Werewolf, and the evidence points toward Alysha being a non-Werewolf role, I cannot confidently confirm the presence of a Werewolf.",401-404,401,404,Expansion.Conjunction,Expansion,0.9949597120285034,standard_discopy,and
1062,491,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,run_3,Stochastic,2,Mike explicitly states that one of the two players (Mitchell and Paul) is the Werewolf and the other is the Tanner.,162-165,162,165,Expansion.Conjunction,Expansion,0.6248845458030701,standard_discopy,and
1063,491,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,run_3,Stochastic,3,Carly also strongly suggests Mitchell is the Werewolf.,197-201,197,201,Expansion.Conjunction,Expansion,0.998983919620514,standard_discopy,also
1064,491,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,run_3,Stochastic,4,"Since Team Village wins by eliminating a Werewolf, Mitchell is the primary target for the vote.",246-251,246,251,Contingency.Cause,Contingency,0.837612509727478,standard_discopy,since
1065,492,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,run_3,Stochastic,3,"Since I cannot confirm the presence of a Werewolf, I must assume that all Werewolf cards are in the center, allowing Team Village to win by default.",196-201,196,201,Contingency.Cause,Contingency,0.9983116388320924,standard_discopy,since
1066,493,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,run_3,Stochastic,3,"Since there is no concrete evidence pointing to a Werewolf, and the Werewolves' primary goal is survival, I conclude that no Werewolf is currently identifiable.",258-263,258,263,Contingency.Cause,Contingency,0.9882497787475586,standard_discopy,since
1067,493,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,run_3,Stochastic,3,"Since there is no concrete evidence pointing to a Werewolf, and the Werewolves' primary goal is survival, I conclude that no Werewolf is currently identifiable.",318-321,318,321,Expansion.Conjunction,Expansion,0.9843457341194152,standard_discopy,and
1068,494,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,run_3,Stochastic,1,"The discussion reveals significant confusion regarding roles and card swaps, but the suspicion is heavily focused on Kelsey.",77-80,77,80,Comparison.Contrast,Comparison,0.6631739735603333,standard_discopy,but
1069,494,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,run_3,Stochastic,2,"She admitted to lying about being a Robber, and multiple players, including Brett and George, strongly suspect her of being the Werewolf.",169-172,169,172,Expansion.Conjunction,Expansion,0.9597310423851012,standard_discopy,and
1070,494,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,run_3,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, voting for Kelsey is the best strategy to try and achieve this objective.",263-268,263,268,Contingency.Cause,Contingency,0.971643328666687,standard_discopy,since
1071,495,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,run_3,Stochastic,1,"The discussion becomes highly confusing due to card swaps, but the final accusation in the transcript suggests that Pete is the Tanner, while Katie and Brett are the Werewolves.",59-62,59,62,Comparison.Contrast,Comparison,0.7414069771766663,standard_discopy,but
1072,495,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,run_3,Stochastic,1,"The discussion becomes highly confusing due to card swaps, but the final accusation in the transcript suggests that Pete is the Tanner, while Katie and Brett are the Werewolves.",136-141,136,141,Temporal.Synchrony,Temporal,0.4313120245933532,standard_discopy,while
1073,495,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,run_3,Stochastic,2,"Since Team Village wins by eliminating a Werewolf, voting for either Katie or Brett is the necessary action to secure victory.",178-183,178,183,Contingency.Cause,Contingency,0.9242877960205078,standard_discopy,since
1074,496,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,run_3,Stochastic,2,"Mitchell strongly suspects Mike, and Mike's denials of being a Werewolf are immediately challenged by the ensuing debate.",213-216,213,216,Expansion.Conjunction,Expansion,0.960372507572174,standard_discopy,and
1075,497,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,run_3,Stochastic,2,"Since Team Village wins by eliminating a Werewolf, and this is the only explicit declaration of a Werewolf role, I will target Mike, who is accused alongside James.",95-100,95,100,Contingency.Cause,Contingency,0.8880705833435059,standard_discopy,since
1076,497,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,run_3,Stochastic,2,"Since Team Village wins by eliminating a Werewolf, and this is the only explicit declaration of a Werewolf role, I will target Mike, who is accused alongside James.",146-149,146,149,Expansion.Conjunction,Expansion,0.94480699300766,standard_discopy,and
1077,498,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,run_3,Stochastic,2,"However, in the final voting phase, Justin and Mitchell vote for Mike, suggesting a consensus that Mike is the most likely Werewolf.",119-126,119,126,Comparison.Contrast,Comparison,0.7691513299942017,standard_discopy,however
1078,499,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,run_3,Stochastic,2,"Although the transcript is filled with role swaps and conflicting claims, focusing the vote on the player who claimed the Werewolf role is the most direct strategy to eliminate a threat and attempt to win the game.",106-114,106,114,Comparison.Contrast,Comparison,0.561551570892334,standard_discopy,although
1079,499,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,run_3,Stochastic,3,"Since Team Village needs to eliminate a Werewolf to win, Dustin is the most logical target.",321-326,321,326,Contingency.Cause,Contingency,0.9891358613967896,standard_discopy,since
1080,500,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,run_3,Stochastic,2,"Dylan initially claimed to be the Werewolf, although he later contradicted himself.",159-167,159,167,Comparison.Contrast,Comparison,0.5637244582176208,standard_discopy,although
1081,500,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,run_3,Stochastic,2,"Dylan initially claimed to be the Werewolf, although he later contradicted himself.",171-176,171,176,Temporal.Asynchronous,Temporal,0.9986571073532104,standard_discopy,later
1082,500,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,run_3,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, voting for Dylan targets the most direct suspect based on the observed information.",199-204,199,204,Contingency.Cause,Contingency,0.7027295827865601,standard_discopy,since
1083,501,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,run_3,Stochastic,3,"Since the win condition for Team Village requires eliminating a Werewolf, and no such evidence is present, I cannot confidently accuse any player of being the Werewolf.",258-263,258,263,Contingency.Cause,Contingency,0.9862474799156188,standard_discopy,since
1084,501,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,run_3,Stochastic,3,"Since the win condition for Team Village requires eliminating a Werewolf, and no such evidence is present, I cannot confidently accuse any player of being the Werewolf.",332-335,332,335,Expansion.Conjunction,Expansion,0.990042805671692,standard_discopy,and
1085,502,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,run_3,Stochastic,1,"The transcript strongly suggests that Justin is the Werewolf, as he explicitly states he is 'probably a Werewolf' and is highly suspected by other players.",62-64,62,64,Contingency.Cause,Contingency,0.9737616777420044,standard_discopy,as
1086,502,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,run_3,Stochastic,2,"Mitchell has been identified by Paul as the Tanner, a role that is independent and whose death does not directly help Team Village's primary objective of eliminating a Werewolf.",235-238,235,238,Expansion.Conjunction,Expansion,0.8272858262062073,standard_discopy,and
1087,502,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,run_3,Stochastic,3,"Therefore, voting for Justin is the most strategic move to eliminate the Werewolf and secure a win for Team Village.",334-343,334,343,Contingency.Cause,Contingency,0.997907280921936,standard_discopy,therefore
1088,503,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,run_3,Stochastic,1,"Paul repeatedly claimed to be the Werewolf during the discussion phase, which is a strong indicator of suspicion, even if he is lying.",119-121,119,121,Comparison.Concession,Comparison,0.9448440670967102,standard_discopy,if
1089,504,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,run_3,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, voting out the player who claims to have seen one is the most logical strategy to secure the victory.",212-217,212,217,Contingency.Cause,Contingency,0.8579763174057007,standard_discopy,since
1090,505,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,Stochastic,2,"Mike explicitly states he revealed Mitchell's card and found it to be a Werewolf, and Paul claims he revealed two Werewolves and switched one.",171-174,171,174,Expansion.Conjunction,Expansion,0.7175641059875488,standard_discopy,and
1091,505,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, Mitchell is the prime target based on the gathered information.",232-237,232,237,Contingency.Cause,Contingency,0.888544499874115,standard_discopy,since
1092,506,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,Stochastic,1,"Justin made the most direct claim of being a Werewolf, stating 'I was a werewolf, so there's a werewolf in here.'",82-84,82,84,Contingency.Cause,Contingency,0.9878957271575928,standard_discopy,so
1093,506,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,Stochastic,2,"While the transcript is full of role swaps and accusations, targeting the player who explicitly identifies as a Werewolf maximizes the chances of eliminating a threat and securing a victory for Team Village.",114-119,114,119,Comparison.Contrast,Comparison,0.4923935234546661,standard_discopy,while
1094,507,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,Stochastic,2,"Since Team Village wins by eliminating a Werewolf, voting for Paul is the necessary action to achieve this goal.",183-188,183,188,Contingency.Cause,Contingency,0.9845439791679382,standard_discopy,since
1095,508,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, I must target a player implicated in the confusion.",216-221,216,221,Contingency.Cause,Contingency,0.7563719153404236,standard_discopy,since
1096,509,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,Stochastic,2,"However, Justin explicitly states he saw a werewolf and theorizes that Mike might be the werewolf because Mike was 'happy that we're not killing him.'",100-107,100,107,Comparison.Contrast,Comparison,0.7970263361930847,standard_discopy,however
1097,509,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,Stochastic,2,"However, Justin explicitly states he saw a werewolf and theorizes that Mike might be the werewolf because Mike was 'happy that we're not killing him.'",198-205,198,205,Contingency.Cause,Contingency,0.9999979734420776,standard_discopy,because
1098,510,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,Stochastic,1,"The transcript is highly confusing due to multiple role swaps, but several players strongly implicate Mitchell as the Werewolf.",63-66,63,66,Comparison.Contrast,Comparison,0.6482723355293274,standard_discopy,but
1099,510,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,Stochastic,2,"Paul explicitly states he robbed from Justin who was the Werewolf, and later claims that if Mitchell was switched, he became the Werewolf.",199-204,199,204,Temporal.Asynchronous,Temporal,0.9960999488830566,standard_discopy,later
1100,510,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,Stochastic,2,"Paul explicitly states he robbed from Justin who was the Werewolf, and later claims that if Mitchell was switched, he became the Werewolf.",217-219,217,219,Contingency.Condition,Contingency,0.835847795009613,standard_discopy,if
1101,510,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,Stochastic,3,"Furthermore, Mike admits to switching Justin and Mitchell, making Mitchell the prime suspect.",267-278,267,278,Expansion.Conjunction,Expansion,0.9898099899291992,standard_discopy,furthermore
