justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text
450,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,run_3,3,Stochastic,also,Expansion,also,179,183,,0,,contiguous,2,"Although other players also express suspicion regarding Mitchell, James's direct accusation provides the strongest immediate target based on the public discussion."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,as,Temporal,as,59,61,,0,,contiguous,1,"The discussion strongly suggests Mitchell is the Werewolf, as multiple players (Justin and James) explicitly state or imply that Mitchell started as the Werewolf and is currently the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,and,Expansion,and,87,90,,0,,contiguous,1,"The discussion strongly suggests Mitchell is the Werewolf, as multiple players (Justin and James) explicitly state or imply that Mitchell started as the Werewolf and is currently the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,or,Expansion,or,115,117,,0,,contiguous,1,"The discussion strongly suggests Mitchell is the Werewolf, as multiple players (Justin and James) explicitly state or imply that Mitchell started as the Werewolf and is currently the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,as,Temporal,as,146,148,,0,,contiguous,1,"The discussion strongly suggests Mitchell is the Werewolf, as multiple players (Justin and James) explicitly state or imply that Mitchell started as the Werewolf and is currently the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,and,Expansion,and,162,165,,0,,contiguous,1,"The discussion strongly suggests Mitchell is the Werewolf, as multiple players (Justin and James) explicitly state or imply that Mitchell started as the Werewolf and is currently the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,although,Comparison,Although,193,201,,0,,contiguous,2,"Although Mitchell later claims to be a Tanner, this shift in story increases suspicion."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,later,Temporal,later,211,216,,0,,contiguous,2,"Although Mitchell later claims to be a Tanner, this shift in story increases suspicion."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,since,Contingency,Since,281,286,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell is the necessary action to secure a victory if he is indeed the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,for,Contingency,for,339,342,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell is the necessary action to secure a victory if he is indeed the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,if,Contingency,if,396,398,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell is the necessary action to secure a victory if he is indeed the Werewolf."
451,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_3,3,Stochastic,indeed,Expansion,indeed,405,411,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell is the necessary action to secure a victory if he is indeed the Werewolf."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,as,Temporal,as,61,63,,0,,contiguous,1,"The discussion strongly indicates that Mike is the Werewolf, as multiple players (Justin, Mitchell, and James) explicitly state this."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,and,Expansion,and,100,103,,0,,contiguous,1,"The discussion strongly indicates that Mike is the Werewolf, as multiple players (Justin, Mitchell, and James) explicitly state this."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,and,Expansion,and,141,144,,0,,contiguous,2,"Justin and Mitchell are identified as the Tanner, suggesting they are independent of the Werewolf/Village dynamic."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,as,Temporal,as,169,171,,0,,contiguous,2,"Justin and Mitchell are identified as the Tanner, suggesting they are independent of the Werewolf/Village dynamic."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,since,Contingency,Since,249,254,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mike is the optimal strategy to achieve victory."
452,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_3,3,Stochastic,for,Contingency,for,307,310,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Mike is the optimal strategy to achieve victory."
453,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_3,3,Stochastic,particularly,Expansion,particularly,59,71,,0,,contiguous,1,"The discussion heavily focuses on conflicting role claims, particularly regarding the Tanner role and who switched cards."
453,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_3,3,Stochastic,and,Expansion,and,98,101,,0,,contiguous,1,"The discussion heavily focuses on conflicting role claims, particularly regarding the Tanner role and who switched cards."
453,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_3,3,Stochastic,and,Expansion,and,177,180,,0,,contiguous,2,"James strongly accuses Mitchell of being the Werewolf, and Mitchell's subsequent distress over losing his Tanner story reinforces suspicion."
453,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_3,3,Stochastic,given,Contingency,Given,263,268,,0,,contiguous,3,"Given the strong consensus in the discussion that Mitchell is the Werewolf, eliminating him is the best way for Team Village to win."
453,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_3,3,Stochastic,for,Contingency,for,371,374,,0,,contiguous,3,"Given the strong consensus in the discussion that Mitchell is the Werewolf, eliminating him is the best way for Team Village to win."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,or,Expansion,or,65,67,,0,,contiguous,1,The discussion transcript does not provide any concrete evidence or reliable information that points to a specific player being the Werewolf.
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,and,Expansion,and,183,186,,0,,contiguous,2,"Players are speculating about card swaps and potential roles, but no one has successfully proven another player's identity or demonstrated malicious intent."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,but,Comparison,but,204,207,,0,,contiguous,2,"Players are speculating about card swaps and potential roles, but no one has successfully proven another player's identity or demonstrated malicious intent."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,or,Expansion,or,265,267,,0,,contiguous,2,"Players are speculating about card swaps and potential roles, but no one has successfully proven another player's identity or demonstrated malicious intent."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,given,Contingency,Given,299,304,,0,,contiguous,3,"Given the lack of actionable information, the safest and most logical choice is to assume that all Werewolf cards remain in the center, which satisfies the Team Village winning condition if no one dies."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,and,Expansion,and,352,355,,0,,contiguous,3,"Given the lack of actionable information, the safest and most logical choice is to assume that all Werewolf cards remain in the center, which satisfies the Team Village winning condition if no one dies."
454,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_3,3,Stochastic,if,Contingency,if,486,488,,0,,contiguous,3,"Given the lack of actionable information, the safest and most logical choice is to assume that all Werewolf cards remain in the center, which satisfies the Team Village winning condition if no one dies."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,and,Expansion,and,55,58,,0,,contiguous,1,"The discussion primarily revolves around role swapping and confirming identities (Seer, Robber, Troublemaker, Insomniac)."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,while,Comparison,While,122,127,,0,,contiguous,2,"While Mitchell is heavily suspected and targeted for voting, there is no definitive evidence presented in the transcript that confirms any player holds the Werewolf role."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,and,Expansion,and,158,161,,0,,contiguous,2,"While Mitchell is heavily suspected and targeted for voting, there is no definitive evidence presented in the transcript that confirms any player holds the Werewolf role."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,for,Contingency,for,171,174,,0,,contiguous,2,"While Mitchell is heavily suspected and targeted for voting, there is no definitive evidence presented in the transcript that confirms any player holds the Werewolf role."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,since,Contingency,Since,293,298,,0,,contiguous,3,"Since Team Village wins if they eliminate a Werewolf, and if no Werewolf is present, they win by default, I cannot confidently accuse anyone of being the Werewolf."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,if,Contingency,if,317,319,,0,,contiguous,3,"Since Team Village wins if they eliminate a Werewolf, and if no Werewolf is present, they win by default, I cannot confidently accuse anyone of being the Werewolf."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,and,Expansion,and,347,350,,0,,contiguous,3,"Since Team Village wins if they eliminate a Werewolf, and if no Werewolf is present, they win by default, I cannot confidently accuse anyone of being the Werewolf."
455,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_3,3,Stochastic,if,Contingency,if,351,353,,0,,contiguous,3,"Since Team Village wins if they eliminate a Werewolf, and if no Werewolf is present, they win by default, I cannot confidently accuse anyone of being the Werewolf."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,and,Expansion,and,106,109,,0,,contiguous,1,"Mitchell provided a detailed narrative where he claimed to be a Minion who saw a Werewolf, swapped cards, and claimed the Robber role, specifically stating that Justin was the Werewolf."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,specifically,Expansion,specifically,135,147,,0,,contiguous,1,"Mitchell provided a detailed narrative where he claimed to be a Minion who saw a Werewolf, swapped cards, and claimed the Robber role, specifically stating that Justin was the Werewolf."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,while,Comparison,While,255,260,,0,,contiguous,3,"While Mike also claimed to be the Werewolf, Mitchell's account is internally consistent and supported by Justin's testimony, making Justin the prime suspect for the Werewolf role."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,also,Expansion,also,266,270,,0,,contiguous,3,"While Mike also claimed to be the Werewolf, Mitchell's account is internally consistent and supported by Justin's testimony, making Justin the prime suspect for the Werewolf role."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,and,Expansion,and,343,346,,0,,contiguous,3,"While Mike also claimed to be the Werewolf, Mitchell's account is internally consistent and supported by Justin's testimony, making Justin the prime suspect for the Werewolf role."
456,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_3,3,Stochastic,for,Contingency,for,412,415,,0,,contiguous,3,"While Mike also claimed to be the Werewolf, Mitchell's account is internally consistent and supported by Justin's testimony, making Justin the prime suspect for the Werewolf role."
457,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_3,3,Stochastic,with,Contingency,with,54,58,,0,,contiguous,1,"The discussion heavily focuses suspicion on Mitchell, with Mike and Justin both asserting that Mitchell is the Werewolf."
457,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_3,3,Stochastic,and,Expansion,and,64,67,,0,,contiguous,1,"The discussion heavily focuses suspicion on Mitchell, with Mike and Justin both asserting that Mitchell is the Werewolf."
457,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_3,3,Stochastic,while,Comparison,While,121,126,,0,,contiguous,2,"While the transcript does not provide concrete evidence, the collective belief among the players strongly points toward Mitchell as the target."
457,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_3,3,Stochastic,as,Temporal,as,250,252,,0,,contiguous,2,"While the transcript does not provide concrete evidence, the collective belief among the players strongly points toward Mitchell as the target."
457,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_3,3,Stochastic,for,Contingency,for,326,329,,0,,contiguous,3,"To maximize the chances of Team Village winning, I will vote for the player who is most strongly suspected of being the Werewolf."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,as,Temporal,as,90,92,,0,,contiguous,1,"The discussion in the transcript heavily focuses on Mitchell, who is repeatedly suggested as the Werewolf."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,and,Expansion,and,141,144,,0,,contiguous,2,"Multiple players, including James and Mike, explicitly suggest killing him, and Mitchell himself attempts to manipulate the situation by claiming his card ensures a win for the group if they kill another player."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,and,Expansion,and,183,186,,0,,contiguous,2,"Multiple players, including James and Mike, explicitly suggest killing him, and Mitchell himself attempts to manipulate the situation by claiming his card ensures a win for the group if they kill another player."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,for,Contingency,for,276,279,,0,,contiguous,2,"Multiple players, including James and Mike, explicitly suggest killing him, and Mitchell himself attempts to manipulate the situation by claiming his card ensures a win for the group if they kill another player."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,if,Contingency,if,290,292,,0,,contiguous,2,"Multiple players, including James and Mike, explicitly suggest killing him, and Mitchell himself attempts to manipulate the situation by claiming his card ensures a win for the group if they kill another player."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,given,Contingency,Given,319,324,,0,,contiguous,3,"Given the pressure and the collective suspicion, Mitchell is the most likely candidate for elimination to maximize the chances of Team Village eliminating a Werewolf."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,and,Expansion,and,338,341,,0,,contiguous,3,"Given the pressure and the collective suspicion, Mitchell is the most likely candidate for elimination to maximize the chances of Team Village eliminating a Werewolf."
458,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_3,3,Stochastic,for,Contingency,for,406,409,,0,,contiguous,3,"Given the pressure and the collective suspicion, Mitchell is the most likely candidate for elimination to maximize the chances of Team Village eliminating a Werewolf."
459,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,run_3,3,Stochastic,and,Expansion,and,113,116,,0,,contiguous,2,"Justin explicitly states, ""I was a werewolf,"" and Mike confirms this finding."
459,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,run_3,3,Stochastic,since,Contingency,Since,145,150,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting Justin out is the necessary action to secure a victory."
459,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,run_3,3,Stochastic,although,Comparison,Although,259,267,,0,,contiguous,4,"Although other players' roles are unknown, Justin is the confirmed threat."
