justification_id,model,game_id,run_label,decoding_group,n_sentences,n_sent_Mechanical,sem_Mechanical,n_sent_Testimony,sem_Testimony,n_sent_SocialJudgment,sem_SocialJudgment,n_sent_Behavioral,sem_Behavioral,n_sent_ClaimComparison,sem_ClaimComparison,n_sent_Payoff,sem_Payoff,n_sent_Uncertainty,sem_Uncertainty,n_sent_Other,sem_Other,n_disc_Comparison,disc_Comparison,n_disc_Contingency,disc_Contingency,n_disc_Expansion,disc_Expansion,n_disc_Temporal,disc_Temporal,n_sense_Comparison.Contrast,sense_Comparison.Contrast,n_sense_Comparison.Concession,sense_Comparison.Concession,n_sense_Contingency.Cause,sense_Contingency.Cause,n_sense_Contingency.Condition,sense_Contingency.Condition,n_sense_Expansion.Conjunction,sense_Expansion.Conjunction,n_sense_Expansion.Alternative,sense_Expansion.Alternative,n_sense_Expansion.Restatement,sense_Expansion.Restatement,n_sense_Temporal.Asynchronous,sense_Temporal.Asynchronous,n_sense_Temporal.Synchrony,sense_Temporal.Synchrony,n_relations,has_any_relation,vote,voted_player_end_role,is_correct,n_words,n_semantic_categories
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019__Game1__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Robber,False,69,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019__Game2__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,Stochastic,3,0,False,0,False,1,True,0,False,0,False,1,True,3,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,62,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019__Game2__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,Stochastic,2,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Justin,Werewolf,True,34,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019__Game3__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,Stochastic,3,0,False,2,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Mitchell,Werewolf,True,54,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016__Game1__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,Stochastic,3,0,False,2,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Seer,False,68,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016__Game2__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,Stochastic,3,0,False,1,True,1,True,0,False,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mike,Robber,False,63,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016__Game3__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,Stochastic,3,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Mitchell,Insomniac,False,60,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016__Game4__run_3,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,Stochastic,2,0,False,0,False,0,False,2,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,Alana,Werewolf,True,67,3
2B__Youtube__One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF__Game2__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,2,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Mitchell,Werewolf,True,52,2
2B__Youtube__One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF__Game3__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,run_3,Stochastic,3,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Tyler,Werewolf,True,75,2
2B__Youtube__One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF__Game7__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_3,Stochastic,3,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Paul,Troublemaker,False,65,3
2B__Youtube__One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,run_3,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Brett,Villager,False,66,3
2B__Youtube__One#Night#Ultimate#Werewolf#2#The#Drunk__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,run_3,Stochastic,3,0,False,0,False,3,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Dan,Werewolf,True,74,2
2B__Youtube__One#Night#Ultimate#Werewolf#3#Insomniac__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,run_3,Stochastic,4,0,False,0,False,1,True,0,False,0,False,2,True,1,True,0,False,1,True,2,True,0,False,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,3,True,Brett,Werewolf,True,72,3
2B__Youtube__One#Night#Ultimate#Werewolf#361#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,run_3,Stochastic,3,0,False,0,False,0,False,1,True,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,61,3
2B__Youtube__One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,run_3,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,Kelsey,Tanner,False,61,4
2B__Youtube__One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,run_3,Stochastic,3,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,3,True,Katie,Werewolf,True,61,2
2B__Youtube__One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Dustin,Insomniac,False,70,2
2B__Youtube__One#Night#Ultimate#Werewolf#382#Game#100!!__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,3,True,Dylan,Insomniac,False,51,3
2B__Youtube__One#Night#Ultimate#Werewolf#491#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,2,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Pete,Seer,False,62,4
2B__Youtube__One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,Stochastic,3,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Pete,Tanner,False,64,4
2B__Youtube__One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,Stochastic,4,0,False,1,True,1,True,0,False,0,False,0,False,3,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,71,3
2B__Youtube__One#Night#Ultimate#Werewolf#531#Classic#ONUW__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,Brett,Tanner,False,62,3
2B__Youtube__One#Night#Ultimate#Werewolf#532#More#Classic#ONUW__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,DeAndre,Werewolf,True,66,3
2B__Youtube__One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW__Game1__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,Stochastic,3,0,False,0,False,1,True,0,False,0,False,2,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,2,True,DeAndre,Minion,False,53,2
2B__Youtube__One#Night#Ultimate#Werewolf#GAME#NIGHT!!__Game2__run_3,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Shane,Werewolf,True,62,2
2B__Youtube__Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7__Game1__run_3,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,Stochastic,3,0,False,2,True,2,True,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,2,True,Mike,Villager,False,66,4
2B__Youtube__Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7__Game2__run_3,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_3,Stochastic,3,0,False,2,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,2,True,Mike,Werewolf,True,60,3
2B__Youtube__Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7__Game3__run_3,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_3,Stochastic,3,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Mitchell,Troublemaker,False,50,3
2B__Youtube__Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7__Game4__run_3,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,run_3,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,No Werewolf,,False,67,2
2B__Youtube__Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7__Game5__run_3,Gemma 4 2B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,run_3,Stochastic,4,0,False,2,True,3,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,1,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,1,True,0,False,3,True,Eric,Tanner,False,76,3
2B__Youtube__The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF__Game5__run_3,Gemma 4 2B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,run_3,Stochastic,3,0,False,0,False,2,True,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Werewolf,True,66,2
2B__Youtube__The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF__Game6__run_3,Gemma 4 2B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,run_3,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,3,True,Paul,Werewolf,True,67,3
2B__Youtube__The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF__Game7__run_3,Gemma 4 2B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_3,Stochastic,3,0,False,1,True,0,False,0,False,0,False,1,True,2,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,2,True,Tyler,Tanner,False,76,3
2B__Youtube__Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11__Game1__run_3,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_3,Stochastic,3,0,False,1,True,0,False,0,False,1,True,1,True,3,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,88,4
2B__Youtube__Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11__Game2__run_3,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,run_3,Stochastic,3,0,False,0,False,1,True,0,False,0,False,1,True,3,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,69,3
2B__Youtube__Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11__Game3__run_3,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,run_3,Stochastic,3,0,False,1,True,0,False,0,False,0,False,0,False,3,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,72,2
2B__Youtube__Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11__Game4__run_3,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_3,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Paul,Werewolf,True,62,3
2B__Youtube__Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11__Game5__run_3,Gemma 4 2B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,run_3,Stochastic,3,0,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,1,True,2,True,0,False,0,False,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,3,True,No Werewolf,,False,68,1
2B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game1__run_3,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,2,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Justin,Villager,False,61,3
2B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game2__run_3,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,run_3,Stochastic,4,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,James,Villager,False,73,4
2B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game3__run_3,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,run_3,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Laura,Werewolf,True,59,2
2B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game4__run_3,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,run_3,Stochastic,3,0,False,0,False,1,True,1,True,0,False,1,True,2,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,71,4
2B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game5__run_3,Gemma 4 2B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Laura,Werewolf,True,50,2
2B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game1__run_3,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,run_3,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,2,True,0,False,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,3,True,Justin,Werewolf,True,55,2
2B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game2__run_3,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_3,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Mike,Tanner,False,49,3
2B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game3__run_3,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,run_3,Stochastic,2,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,2,True,2,True,0,False,0,False,0,False,2,True,0,False,2,True,0,False,0,False,0,False,0,False,4,True,No Werewolf,,False,59,3
2B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game4__run_3,Gemma 4 2B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,run_3,Stochastic,2,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,2,True,1,True,0,False,0,False,0,False,2,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,Justin,Werewolf,True,58,3
2B__Ego4D__0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0__Game1__greedy_t0,Gemma 4 2B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,greedy_t0,Greedy,3,1,True,1,True,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Hailey,Troublemaker,False,71,4
2B__Ego4D__0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0__Game2__greedy_t0,Gemma 4 2B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game2,greedy_t0,Greedy,3,0,False,0,False,0,False,1,True,0,False,0,False,2,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,No Werewolf,,False,70,2
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game4__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,greedy_t0,Greedy,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Sian,Robber,False,62,3
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game5__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,greedy_t0,Greedy,3,0,False,0,False,3,True,0,False,0,False,2,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Chris,Werewolf,True,65,3
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game6__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game6,greedy_t0,Greedy,3,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,0,False,3,True,James,Troublemaker,False,49,4
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game7__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game7,greedy_t0,Greedy,3,0,False,0,False,1,True,0,False,0,False,1,True,3,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,2,True,No Werewolf,,True,74,3
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game8__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game8,greedy_t0,Greedy,3,0,False,0,False,3,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Sian,Tanner,False,64,2
2B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game9__greedy_t0,Gemma 4 2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game9,greedy_t0,Greedy,3,0,False,0,False,2,True,0,False,0,False,1,True,2,True,0,False,1,True,0,False,2,True,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,3,True,Chris,Werewolf,True,70,3
2B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game10__greedy_t0,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game10,greedy_t0,Greedy,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,2,True,1,True,0,False,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,4,True,No Werewolf,,False,81,2
2B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game11__greedy_t0,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,greedy_t0,Greedy,3,0,False,0,False,0,False,0,False,0,False,1,True,2,True,0,False,1,True,3,True,1,True,0,False,1,True,0,False,1,True,2,True,1,True,0,False,0,False,0,False,0,False,5,True,No Werewolf,,False,63,2
2B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game6__greedy_t0,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,greedy_t0,Greedy,3,0,False,2,True,0,False,0,False,1,True,3,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,2,True,Hunter,Villager,False,68,4
2B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game7__greedy_t0,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,greedy_t0,Greedy,3,0,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,3,True,No Werewolf,,False,64,1
